disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2021,06/02/2021,2021-04-23,,--,Parkland School Dist 4%,purchase,"$50,001 - $100,000",Hon. Vern Buchanan,FL16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018836.pdf,False
2021,06/02/2021,2021-05-12,joint,AKAM,Akamai Technologies Inc,sale_full,"$15,001 - $50,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,False
2021,06/02/2021,2021-05-12,joint,CERN,Cerner Corporation,sale_full,"$15,001 - $50,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,False
2021,06/02/2021,2021-05-12,joint,ECL,Ecolab Inc,sale_full,"$1,001 -",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,False
2021,06/02/2021,2021-05-27,,NFLX,Netflix Inc,sale_full,"$1,001 - $15,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,False
2021,06/02/2021,2021-05-12,joint,RTX,Raytheon Technologies Corporation,sale_full,"$1,001 - $15,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,False
2021,06/02/2021,2021-05-12,joint,ROP,Roper Technologies Inc,sale_full,"$15,001 - $50,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,False
2021,06/02/2021,2021-05-27,,SWK,Stanley Black & Decker Inc,purchase,"$1,001 - $15,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,False
2020,04/18/2020,2020-04-03,self,BIPC,Brookfield Infrastructure Partners LP Class A Subordinate Voting Shares,exchange,"$15,001 - $50,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016428.pdf,False
2020,04/18/2020,2020-04-03,self,BIP,Brookfield Infrastructure Partners LP Limited Partnership Units,exchange,"$15,001 - $50,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016428.pdf,False
2020,04/18/2020,2020-04-09,self,BXMT,"Blackstone Mortgage Trust, Inc.",sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016429.pdf,False
2020,04/18/2020,2020-04-07,self,--,Mondelez International,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016430.pdf,False
2020,04/18/2020,2020-04-09,self,JPM,JP Morgan Chase & Co.,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016431.pdf,False
2020,04/18/2020,2020-04-08,self,GLD,SPDR gold Trust,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016431.pdf,False
2020,04/18/2020,2020-04-09,self,TMUS,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016431.pdf,False
2020,04/18/2020,2020-04-09,self,JPM,JP Morgan Chase & Co.,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016432.pdf,False
2020,04/18/2020,2020-04-08,self,GLD,SPDR gold Trust,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016432.pdf,False
2020,04/18/2020,2020-04-09,self,TMUS,"T-Mobile US, Inc.",purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016432.pdf,False
2021,02/01/2021,2021-01-29,self,VIAC,ViacomCBS Inc. - Class B,sale_full,"$15,001 - $50,000",Hon. Debbie Dingell,MI12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018112.pdf,True
2021,02/01/2021,2021-01-12,joint,MO,"Altra Group, Inc.",purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018115.pdf,False
2021,02/01/2021,2021-01-15,joint,GSK,GlaxoSmithKline PLC,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018115.pdf,False
2021,02/01/2021,2021-01-08,joint,OLP,"One Liberty Properties, Inc.",purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018115.pdf,False
2021,02/01/2021,2021-01-05,joint,PPL,PPL Corporation,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018115.pdf,False
2021,02/01/2021,2020-12-24,,IPWR,Ideal Power Inc.,purchase,"$15,001 - $50,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018108.pdf,False
2021,02/01/2021,2020-12-11,,ZUO,"Zuora, Inc. Class A",sale_full,"$15,001 - $50,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018108.pdf,True
2021,02/01/2021,2021-01-11,,GOLD,Barrick Gold Corporation Common Stock,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,BHP,BHP Group Limited American Depositary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,True
2021,02/01/2021,2021-01-11,,CIG,Comp En De Mn Cemig ADS American Depositary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,EQNR,Equinor ASA,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,True
2021,02/01/2021,2021-01-11,,ERIC,Ericsson - American Depositary Shares - Class B,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-12,,JGCCF,J G C Corp,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,MJDLF,Major Drilling Grp Intl Ordinary Shrares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-12,,MLYNF,Malayan Banking Ord Singapore Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,NCMGF,Newcrest Mining Ltd Ord Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,True
2021,02/01/2021,2021-01-11,,NEM,Newmont Corporation,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,True
2021,02/01/2021,2021-01-12,,OGFGF,Origin Energy Ltd Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,PDS,Precision Drilling Corporation,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,VIV,Telefonica Brasil S.A. American Depositary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,TSCDF,Tesco Plc Ord Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,TKC,Turkcell Iletisim Hizmetleri AS,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2021,02/01/2021,2021-01-11,,WOLWF,Woolworths Ltd Ord Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,True
2021,02/01/2021,2021-01-11,,AUY,Yamana Gold Inc. Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018114.pdf,False
2020,09/06/2020,2020-08-27,joint,ACN,Accenture plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-14,joint,ASML,ASML Holding N.V. - New York Registry Shares,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-13,joint,TDDXX,BLF FedFund,purchase,"$50,001 - $100,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,TDDXX,BLF FedFund,purchase,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-04,joint,TDDXX,BLF FedFund,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-03,joint,TDDXX,BLF FedFund,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-26,joint,TDDXX,BLF FedFund,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-28,joint,TDDXX,BLF FedFund,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-14,joint,TDDXX,BLF FedFund,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,COST,Costco Wholesale Corporation,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,ECL,Ecolab Inc.,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,FVRR,"Fiverr International Ltd. Ordinary Shares, no par Value",purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,ILMN,"Illumina, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-26,joint,NTLA,"Intellia Therapeutics, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-28,joint,MCO,Moody's Corporation,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-28,joint,NEE,"NextEra Energy, Inc.",purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,PEP,"Pepsico, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-14,joint,REGN,"Regeneron Pharmaceuticals, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,ROP,"Roper Technologies, Inc.",purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,09/06/2020,2020-08-27,joint,--,Texas St Tax Rev 4.00% 08/27/20,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,False
2020,01/31/2020,2020-01-02,--,BABA,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-13,--,BABA,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$15,001 - $50,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-17,--,BABA,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2019-12-30,--,BYND,"Beyond Meat, Inc. - Common Stock",purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-07,--,BYND,"Beyond Meat, Inc. - Common Stock",sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-09,--,BYND,"Beyond Meat, Inc. - Common Stock",sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2019-12-30,--,BYND,"Beyond Meat, Inc. - Common Stock",purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2019-12-30,--,BYND,"Beyond Meat, Inc. - Common Stock",sale_partial,"$15,001 - $50,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-06,--,CRWD,"Crowdstrike Holdings, Inc. - Class A",sale_partial,"$50,001 - $100,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-24,--,CRWD,"Crowdstrike Holdings, Inc. - Class A",purchase,"$50,001 - $100,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-02,--,FB,"Facebook, Inc. - Class A",sale_partial,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-17,--,FB,"Facebook, Inc. - Class A",purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2020-01-17,--,ZBRA,Zebra Technologies Corporation - Class A,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf,False
2020,01/31/2020,2019-12-18,,ADBE,Adobe Inc.,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,AA,Alcoa Inc,sale_full,"$15,001 - $50,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,AGN,Allergan Inc,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,APH,Amphenol Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,AZO,Autozone Inc Note Call,sale_full,"$15,001 - $50,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,STZ,Constellation Brands Inc Note,sale_full,"$15,001 - $50,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,STZ,"Constellation Brands, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,COST,Costco Wholesale Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,DHR,Danaher Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,ENB,Enbridge Inc,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,FTV,Fortive Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,HD,"Home Depot, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,ILMN,"Illumina, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,IQV,"IQVIA Holdings, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,JPM,JP Morgan Chase & Co.,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,KMI,"Kinder Morgan, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,MA,Mastercard Incorporated,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,MCD,Mcdonald's Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,MTD,"Mettler-Toledo International, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,MSFT,Microsoft Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,MDLZ,"Mondelez International, Inc. - Class A",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,NSRGY,Nestle SA Sponsored ADR Representing Registered Shares Series B,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,OMC,Omnicom Group Inc,sale_full,"$15,001 - $50,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,PBCT,"People's United Financial, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,ROLL,RBC Bearings Incorporated,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,SSNC,"SS&C Technologies Holdings, Inc.",sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2020-12-18,,SBUX,Starbucks Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,TRP,TC Energy Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,TMO,Thermo Fisher Scientific Inc,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,UTX,United Technologies Corporation,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,UNH,UnitedHealth Group Incorporated Common Stock,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,WY,Weyerhaeuser Company,sale_full,"$1,001 - $15,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2020,01/31/2020,2019-12-18,,ZTS,Zoetis Inc. Class A,sale_full,"$15,001 - $50,000",Hon. John B. Larson,CT01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013919.pdf,False
2021,10/18/2021,2021-10-06,,ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,purchase,"$50,001 - $100,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-10-07,,ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,purchase,"$15,001 - $50,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-10-05,,GLP,Global Partners LP Common Units representing limited partner interests,sale_full,"$100,001 - $250,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-10-06,,GLP,Global Partners LP Common Units representing limited partner interests,sale_full,"$250,001 - $500,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-10-06,,NS,Nustar Energy LP Common Units,purchase,"$100,001 - $250,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-10-07,,PBFX,PBF Logistics LP Common Units representing limited partner interests,sale_full,"$250,001 - $500,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-10-06,,SHLX,Shell Midstream Partners LP Common Units representing limited partner interests,purchase,"$100,001 - $250,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-10-07,,USAC,USA Compression Partners LP Common Units representing limited partner interests,purchase,"$100,001 - $250,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019606.pdf,False
2021,10/18/2021,2021-09-30,,CONE,CyrusOne Inc,purchase,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019643.pdf,False
2021,10/18/2021,2021-09-10,,JNJ,Johnson & Johnson,sale_partial,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019643.pdf,False
2021,10/18/2021,2021-09-13,,JNJ,Johnson & Johnson,sale_full,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019643.pdf,False
